id,collection,bookNumber,bookName,chapterId,hadithNumber,text,gradedBy,grade
muslimintro59,muslim,introduction,Muslim,5.1,Introduction 59,"Salamah narrated to me, al-Humaydī narrated to us, Sufyān narrated to us, he said: ‘I heard Jābir talking about something like 30,000 Ḥadīth [that] I did not regard as permissible to mention anything from, and that to me was like this and that [Ḥadīth].’

Muslim said, I heard Abū Ghassān Muhammad bin Amr ar-Rāzī say, ‘I asked Jarīr bin Abd il-Hamīd: ‘Did you meet al-Hārith bin Hasīrah? He said: ‘Yes, [he is a] Shaykh of lengthy silence; he persisted in a grave matter.’",,Sahih
muslimintro60,muslim,introduction,Muslim,5.1,Introduction 60,"Ahmad bin Ibrāhīm ad-Dawraqī narrated to me, he said Abd ur-Rahman bin Mahdī narrated to me, on authority Hammād bin Zayd, he said, Ayyūb mentioned a man one day and said [about him]: ‘He is not upright in speech [i.e. he lies]’, and he mentioned another [person] and said: ‘He adds to records [i.e. he lies]’.",,Sahih
muslimintro61,muslim,introduction,Muslim,5.1,Introduction 61,"Hajjāj bin ash-Shā’ir narrated to me, Sulaymān bin Harb narrated to us, Hammād bin Zayd narrated to us, he said, Ayyūb said: ‘Indeed I have a neighbor’ and he mentioned some of his virtues, [and continued] ‘…even if he testified to me about two dates I would not see his testimony as permissible’.",,Sahih
muslimintro62,muslim,introduction,Muslim,5.1,Introduction 62,"Muhammad bin Rāfi’ and Hajjāj bin ash-Shā’ir narrated to me, they said Abd ur-Razzāq narrated to us, he said Ma’mar said: ‘I did not see Ayyūb speaking ill of anyone, ever, except for Abd al-Karīm- meaning Abū Umayyah’. So he mentioned him and said, may Allah have mercy on him ‘He is not trustworthy- he had asked me about a Ḥadīth of Ikrimah then said ‘I heard from Ikrimah’ [when relating the Ḥadīth].’",,Sahih
muslimintro63,muslim,introduction,Muslim,5.1,Introduction 63,"Al-Faḍl bin Sahl narrated to me, he said Affān bin Muslim narrated to us, Hammām narrated to us, he said, Abū Dāwud al-A’mā came to us and began saying: ‘Al-Barā’ [bin Āzib, the Companion] narrated to us’; he said: ‘Zayd bin Arqam narrated to us’- and he mentioned that [those chains] to Qatādah. [Qatādah] said ‘He lied; he did not hear from them. He would beg the people asking [about Ḥadīth] at the time of the plague’ [circa 67H].",,Sahih
muslimintro64,muslim,introduction,Muslim,5.1,Introduction 64,"Hasan bin Alī al-Hulwānī narrated to me, he said Yazīd bin Hārūn narrated to us, Hammām informed us, he said ‘Abū Dāwud al-A’mā entered upon Qatādah and when he stood, they said: ‘Indeed this one alleges he has met eighteen of the warriors of the battle of Badr’. Qatādah said: ‘This one was barely asking [about Ḥadīth] before the plague; he did not attend to anything from [seeking Ḥadīth] and he did not speak [to any scholars] regarding it. By Allah, al-Hasan did not narrate to us from a witness of the battle of Badr without an intermediary; and Sa’īd bin al-Musayyib did not narrate to us from a witness of the battle of Badr without an intermediary except from Sa’d bin Mālik’.",,Sahih
muslimintro65,muslim,introduction,Muslim,5.1,Introduction 65,"Uthmān bin Abī Shaybah narrated to us, Jarīr narrated to us, on authority of Raqabah that ‘Abū Ja’far al-Hāshimī al-Madanī was fabricating narrations with words of truth, and they were not from the narrations of the Prophet, peace and blessings of Allah upon him, though he was transmitting them on authority of the Prophet, peace and blessings of Allah upon him.’",,Sahih
muslimintro66,muslim,introduction,Muslim,5.1,Introduction 66,"Al-Hasan al-Hulwānī narrated to us, he said Nu’aym bin Hammād narrated to us, he said Abū Ishāq Ibrāhīm bin Muhammad bin Sufyān said; and Muhammad bin Yahyā narrated to us, he said, Nu’aym bin Hammād narrated to us, Abū Dāwud at-Tayālisī narrated to us, on authority of Shu’bah, on authority of Yūnus bin Ubayd, he said: ‘Amr bin Ubayd would lie regarding Ḥadīth’.",,Sahih
muslimintro67,muslim,introduction,Muslim,5.1,Introduction 67,"Amr bin Alī Abū Hafs narrated to me, he said I heard Mu’ādh bin Mu’ādh saying, I said to Awf bin Abī Jamīlah ‘Indeed Amr bin Ubayd narrated to us on authority of al-Hasan that the Messenger of Allah, peace and blessings of Allah upon him, said: ‘Whoever carries arms against us then he is not from us’. [Awf bin Abī Jamīlah] said ‘Amr lied, by Allah. Rather he intended it as a way to permit his filthy opinion.’",,Sahih
muslimintro68,muslim,introduction,Muslim,5.1,Introduction 68,"Ubayd Allah bin Umar al-Qawārīrī narrated to us, Hammād bin Zayd narrated to us, he said: ‘A man kept company with Ayyūb and listened [to Ḥadīth] from him, but then Ayyūb did not find him [one day]. [When Ayyūb asked, the people] said: ‘Oh Abā Bakr, indeed he keeps company with Amr bin Ubayd [now]’. Hammād said: ‘One day we were with Ayyūb, and we went to the market early in the morning. A man came to meet Ayyūb so he gave Salām to him, asked how he was doing, and then Ayyūb said to him: ‘It reached me that you kept company with that man’. Hammād said: ‘[Ayyūb] designated him, that is to say ‘Amr’.’ [The man] said: ‘Yes, Oh Abā Bakr. Indeed he came to us with strange things [i.e. reports]’. Ayyūb said to him: ‘Indeed we flee…’ or ‘…we fear from these strange things [transmissions]’.",,Sahih
muslimintro69,muslim,introduction,Muslim,5.1,Introduction 69,"Hajjāj bin ash-Shā’ir narrated to me, Sulaymān bin Harb narrated to us, Ibn Zayd, rather Hammād, narrated to us, he said, it was said to Ayyūb, ‘Indeed Amr bin Ubayd transmitted on authority of al-Hasan that he said: ‘There is no flogging the one who gets drunk from Nabīdh’.’ [Ayyūb] said: ‘He lied, for I heard al-Hasan saying, ‘Flog the one who gets drunk from Nabīdh’.’",,Sahih
muslimintro70,muslim,introduction,Muslim,5.1,Introduction 70,"Hajjāj narrated to me, Sulaymān bin Harb narrated to us, he said, I heard Sallām bin Abī Mutī’ saying, it reached Ayyūb that I would go to Amr so he turned to me and said: ‘Have you seen a man whose Dīn you do not trust- how do you trust him regarding Ḥadīth?’",,Sahih
muslimintro71,muslim,introduction,Muslim,5.1,Introduction 71,"Salamah bin Shabīb narrated to me, al-Humaydī narrated to us, Sufyān narrated to us, he said I heard Abū Mūsā [Isrā’īl bin Mūsā al-Basrī] saying: ‘Amr bin Ubayd narrated to us before what happened’ [i.e. before he became Mu’tazilī].",,Sahih
muslimintro72,muslim,introduction,Muslim,5.1,Introduction 72,"Ubayd Allah bin Mu’ādh al-Anbarī narrated to me, my father narrated to us, he said: ‘I wrote to Shu’bah asking him about Abū Shaybah , a judge of Wāsit, so he wrote to me: ‘Do not write anything from him [of Ḥadīth] and tear up my letter [to you about this]’.",,Sahih
muslimintro73,muslim,introduction,Muslim,5.1,Introduction 73,"Al-Hulwānī narrated to us, he said, I heard Affān [bin Muslim] say: ‘I narrated to Hammād bin Salamah [bin Dīnār al-Basrī], on authority of Sālih al-Murrī , a Ḥadīth on authority of Thābit [bin Aslam al-Banānī], then [Hammād] said: ‘[Sālih] lied’. I also narrated to Hammām on authority of Sālih al-Murrī a Ḥadīth then [Hammām] said: ‘[Sālih] lied’.",,Sahih
muslimintro74,muslim,introduction,Muslim,5.1,Introduction 74,"Mahmūd bin Ghaylān narrated to us, Abū Dāwud narrated to us, he said, Shu’bah said to me: ‘Go to Jarīr bin Hāzim and say to him, ‘It is not allowed for you to transmit from al-Hasan bin Umārah for indeed he lies’.’ Abū Dāwud said, I said to Shu’bah: ‘And how do you know that?’ So [Shu’bah] said: ‘He narrated to us on authority of al-Hakam things that were not found to have any basis’. [Abū Dāwud] said: ‘What things?’ [Shu’bah] said, I said to al-Hakam: ‘Did the Prophet, peace and blessings of Allah upon him, pray over the martyrs of Uhud?’ [al-Hakam] said: ‘He did not pray over them’. Al-Hasan bin Umārah said, on authority of al-Hakam, on authority of Miqsam, on authority of Ibn Abbās: ‘Indeed the Prophet, peace and blessings of Allah upon him, prayed over them and buried them ’. I [Shu’bah] said to al-Hakam: ‘What do you say about the children born from fornication?’ [Al-Hakam] said: ‘Pray over them ’. I [Shu’bah] said: ‘From whose Ḥadīth is it transmitted?’ [Al-Hakam] said: ‘It is transmitted on authority of al-Hasan al-Basrī’.’ Al-Hasan bin Umārah said: ‘Al-Hakam narrated to us, on authority of Yahyā bin al-Jazzār, on authority of Alī.",,Sahih
muslimintro75,muslim,introduction,Muslim,5.1,Introduction 75,"Al-Hasan al-Hulwānī narrated to us, he said, I heard Yazīd bin Hārūn mention Ziyād bin Maymūn, and he said: ‘I swore that I would not transmit anything from him or Khālid bin Mahdūj’. [Yazīd] said: ‘I met Ziyād bin Maymūn and asked him about a Ḥadīth, so he narrated it to me on authority of Bakr al-Muzanī, then I returned to him and he narrated [the same Ḥadīth] to me on authority of Muwarriq; then I returned to him and he narrated it to me on authority of al-Hasan.’ [Al-Hulwānī said]: ‘He [Yazīd] would charge both of them with lying [i.e. Ziyād bin Maymūn and Khālid bin Mahdūj].’
Al-Hulwānī said: ‘I heard [Ḥadīth] from Abd as-Samad and I mentioned Ziyād bin Maymūn near him and he charged him with lying’.",,Sahih
muslimintro76,muslim,introduction,Muslim,5.1,Introduction 76,"Mahmūd bin Ghaylān narrated to us, he said, I said to Abū Dāwud at-Tayālisī: ‘You transmit a great deal on authority of Abbād bin Mansūr - so how is it that you did not hear the Ḥadīth of ‘the lady perfume seller’ from him which an-Naḍr bin Shumayl transmitted to us?’ [Abū Dāwud] said to me: ‘Be quiet, for Abd ar-Rahma bin Mahdī and I met Ziyād bin Maymūn and asked him, saying to him, ‘Are these Ḥadīth you transmit on authority of Anas?’ [Ziyād] said: ‘Have you seen a man sin and then repent- does Allah not turn to him?’ [Abū Dāwud] said: ‘We said, ‘Yes’.’ [Ziyād] said: ‘I did not hear from Anas whether a little or a lot; if the people did not know, then you two would not know that I did not meet Anas’. Abū Dāwud said: ‘So it reached us afterwards that he was transmitting [from Anas], then Abd ar-Rahman and I went to him and he said: ‘I repented’. Then afterwards he was narrating [again in the same fashion] so we abandoned him ’.",,Sahih
muslimintro77,muslim,introduction,Muslim,5.1,Introduction 77,"Hasan al-Hulwānī narrated to us, he said, I heard Shabābah say: ‘Abd ul-Quddūs was narrating to us saying,‘Suwayd bin Aqalah said…’ [when it should be ‘bin Ghafalah’] Shabābah said: ‘And I heard Abd ul-Quddūs saying, ‘The Messenger of Allah, peace and blessings of Allah upon him, prohibited taking a Rawḥ by accident’. [Shabābah] said: ‘So it was said to him, ‘What does this mean?’ [Abd ul-Quddūs] said: ‘It means to make an opening in a wall [thus letting] a breeze enter [by accident]’.’ [He changed the original Ḥadīth, switching ‘Rūḥ’ meaning ‘soul’ to ‘Rawḥ’ or ‘breeze’, and he switched ‘Gharaḍān’ meaning ‘as a target’ to ‘Arḍān’ or ‘accidentally’. All simply by changing a few letters in the words]

Muslim said, I heard Ubayd Allah bin Umar al-Qawārīrī saying, I heard Hammād bin Zayd saying to a man after he sat with Mahdī bin Hilāl for days: ‘What is this salty well [i.e. useless or harmful] which has sprung up in your direction?’ He said: ‘Yes, oh Abā Ismā’īl [in agreement]’.",,Sahih
muslimintro78,muslim,introduction,Muslim,5.1,Introduction 78,"Al-Hasan al-Hulwānī narrated to us, he said, I heard Affān say, I heard Abū Awānah say: ‘A Ḥadīth did not reach me on authority of al-Hasan except I presented it to Abān bin Abī Ayyāsh , then he read it to me ’.",,Sahih
muslimintro79,muslim,introduction,Muslim,5.1,Introduction 79,"Suwayd bin Sa’īd narrated to us, Alī bin Mus’hir narrated to us, he said: ‘Hamzah az-Zayyāt and I heard from Abān bin Abī Ayyāsh something like one thousand Ḥadīth’. Alī said: ‘So I met Hamzah then he informed me that he saw the Prophet, peace and blessings of Allah upon him, [in a dream], and he produced for him what he heard from Abān. However he [the Prophet] didn’t recognize any except a small amount [like] five or six [Ḥadīth]’.",,Sahih
muslimintro80,muslim,introduction,Muslim,5.1,Introduction 80,"Abd Allah bin Abd ar-Rahman ad-Dārimī narrated to us, Zakariyyā’ bin Adī informed us, he said, Abū Ishāq al-Fazarī said to me: ‘Write from Baqiyyah what he transmits on authority of those who are well-known, and do not write from him what he transmits on authority of those who are not; do not write from Ismā’īl bin Ayyāsh what he transmits on authority of those who are well-known or otherwise ’.",,Sahih
muslimintro81,muslim,introduction,Muslim,5.1,Introduction 81,"Ishāq bin Ibrāhīm al-Hanthalī [bin Rāhwayh] narrated to us, he said, I heard one of the companions of Abd Allah [bin al-Mubārak] say, Ibn al-Mubārak said: ‘What an excellent man is Baqiyyah, if it were not for the fact that he would provide a nickname for [those who were better-known by] the birth name, and he would provide the birth name for [those who were better-known by] a nickname. For a long time he would narrated to us on authority of Abī Sa’īd al-Wuhāthī, then when we investigated [we were surprised that] he was Abd ul-Quddūs ’.",,Sahih
